4.999999999999999445e-01,3.999999999999999667e-01,1.000000000000000194e-01
9.599819013624251163e-01,3.218339952742445970e-02,7.834699110150321680e-03
9.982148329116429242e-01,1.450775926589769607e-03,3.343911617675107543e-04
9.998829163186931934e-01,1.033288161107239465e-04,1.375486519619257863e-05
9.999529368660766693e-01,4.649639943852202972e-05,5.667344850725877161e-07
9.999558715716256874e-01,4.410329879876667507e-05,2.512957545544033234e-08
9.999559945767364511e-01,4.400253705109565536e-05,2.886212332859243199e-09
9.757821680201383963e-01,2.421782055075043932e-02,1.142911057293949746e-08
6.198750329483562194e-01,3.801211152882049693e-01,3.851763438928104852e-06
6.415210659261973147e-02,9.358379519272113090e-01,9.941480168871425459e-06
2.877813413593421996e-03,9.971115726348317443e-01,1.061395157581439818e-05
1.215191446273759660e-04,9.998678366436817289e-01,1.064421169176813589e-05
5.130650869553304192e-06,9.999842238595563204e-01,1.064548957518467008e-05
2.294889232122924860e-07,9.999891249676875482e-01,1.064554338840974904e-05
2.312315890766142693e-08,9.999893313311873921e-01,1.064554565425239357e-05
1.443407231838650643e-08,9.999893400201779192e-01,1.064554574965644187e-05
1.406821604143328664e-08,9.999893403860307117e-01,1.064554575367345835e-05
1.405281156676831966e-08,9.999893404014350562e-01,1.064554575384259220e-05
1.405216295731543531e-08,9.999893404020834264e-01,1.064554575384970219e-05
1.405213564744403847e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213449755474713e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444913831905e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444709975559e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701388763e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701029270e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575384998679e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385002406e-05
7.918295744653490873e-06,9.989817738476073350e-01,1.010307856647405574e-03
9.069272424826392998e-04,9.971158115837970293e-01,1.977261173720372845e-03
2.243409595538129603e-02,9.747134880652493782e-01,2.852415979369623232e-03
3.534231021092115732e-01,6.441020155727001928e-01,2.474882318088422652e-03
2.257314922234566340e-02,9.773781954581178821e-01,4.865531953926912321e-05
9.715318205772618260e-04,9.990174336312006576e-01,1.103454822062668578e-05
2.256036074184540954e-02,9.764517388375777429e-01,9.879004205767668786e-04
3.541518300869519464e-01,6.445697878694496286e-01,1.278382043596021540e-03
9.285988490967751474e-01,7.119290246844660330e-02,2.082484347791901784e-04
9.967281303272329529e-01,3.259510553587812495e-03,1.235911918113484000e-05
9.998195473950250989e-01,1.798079543156057411e-04,6.446506582662878854e-07
9.727198912660076635e-01,2.727991271379886021e-02,1.960201924929611441e-07
5.917687871170114189e-01,4.082270307459244241e-01,4.182137060030312260e-06
5.744585998147625633e-02,9.425441244114525219e-01,1.001560706620926064e-05
2.559479139220968008e-03,9.974299034086537841e-01,1.061745212836484121e-05
1.080455859050804879e-04,9.998813100544146071e-01,1.064435968267559789e-05
4.563218514631368006e-06,9.999847912856751897e-01,1.064549580601164946e-05
2.055968138526477380e-07,9.999891488595393785e-01,1.064554365074493469e-05
2.211717497436192237e-08,9.999893323371576992e-01,1.064554566529787431e-05
1.439171509988771778e-08,9.999893400625364803e-01,1.064554575012140705e-05
1.406643257961899824e-08,9.999893403878195031e-01,1.064554575369303159e-05
1.405273647363992495e-08,9.999893404015114395e-01,1.064554575384333081e-05
1.405215979549943471e-08,9.999893404020869792e-01,1.064554575384968356e-05
1.405213551431485106e-08,9.999893404021154009e-01,1.064554575384998679e-05
7.918295769976159166e-06,9.989817738475790243e-01,1.010307856647375000e-03
9.069272430823938124e-04,9.971158115832018387e-01,1.977261173719168080e-03
4.080123149657031729e-05,9.999283966078635899e-01,3.080216064173224420e-05
1.756997111961295441e-06,9.999873914438809352e-01,1.085155901144322954e-05
8.769994328321587136e-08,9.999892646493001580e-01,1.064765075423583558e-05
1.715575767321416007e-08,9.999893372769970146e-01,1.064556724271670989e-05
1.418284053311562736e-08,9.999893402711851342e-01,1.064554597239535462e-05
1.405763813925672430e-08,9.999893403966017003e-01,1.064554575603783054e-05
7.918426326209633309e-06,9.989817737171567957e-01,1.010307856517649342e-03
9.069303352202417751e-04,9.971158084971817326e-01,1.977261167601504846e-03
2.243416621039471051e-02,9.747134180152376981e-01,2.852415774367087452e-03
9.717949073027348957e-04,9.989877999659140251e-01,4.040512678130925013e-05
4.100810932384533005e-05,9.999480422286364245e-01,1.094966204294144717e-05
1.740571033033174220e-06,9.999876107891493282e-01,1.064863981634600746e-05
8.675172280871679539e-08,9.999892676715044226e-01,1.064557677306252173e-05
1.711321015882351485e-08,9.999893373407462427e-01,1.064554604543816001e-05
1.418102225563324659e-08,9.999893402732172865e-01,1.064554575575848924e-05
7.921353723984260790e-06,9.989817707927156620e-01,1.010307853560927669e-03
1.612592231975789058e-06,9.999775143985596415e-01,2.087300920515625146e-05
5.313008141438968967e-05,9.989266975075595800e-01,1.020172411024691242e-03
3.530687702131183799e-06,9.999754948473288385e-01,2.097446497212069127e-05
1.751834946235487368e-07,9.999890737014209829e-01,1.075111508761272294e-05
2.097010241346181660e-08,9.999893324052055998e-01,1.064662469375637200e-05
